timestamp,object_id,length_m,width_m,depth_m,height_above_baseline_m,distance_m,centroid_x,centroid_y,point_count
2026-03-21T17:53:35.044250,5,0.0593,0.0272,0.0593,1.7626,0.4910,-0.0680,0.4863,5
2026-03-21T17:53:35.114132,0,1.0988,1.0988,0.0159,3.1039,0.8679,0.1019,-0.8619,65
2026-03-21T17:53:35.114132,1,0.0657,0.0657,0.0439,3.1012,1.1337,0.7438,-0.8555,5
2026-03-21T17:53:35.114132,2,0.0880,0.0076,0.0880,2.9176,0.9947,0.7617,-0.6398,5
2026-03-21T17:53:35.114132,3,0.5059,0.0176,0.5059,2.8041,0.8094,0.7522,-0.2988,33
2026-03-21T17:53:35.114132,4,0.0962,0.0299,0.0962,2.2757,0.5996,0.5996,0.0051,10
2026-03-21T17:53:35.114132,5,0.5757,0.0153,0.5757,2.1416,0.8266,0.7469,0.3543,36
2026-03-21T17:53:35.114132,6,0.0703,0.0497,0.0703,1.7470,0.5088,-0.0615,0.5051,7
2026-03-21T17:53:35.183190,0,1.1212,1.1212,0.0193,3.1042,0.8678,0.1109,-0.8607,66
2026-03-21T17:53:35.183190,1,0.0971,0.0073,0.0971,2.9960,1.0463,0.7648,-0.7140,5
2026-03-21T17:53:35.183190,2,0.5776,0.0271,0.5776,2.8745,0.8193,0.7521,-0.3251,36
2026-03-21T17:53:35.183190,3,0.0970,0.0399,0.0970,2.2765,0.5993,0.5993,0.0050,10
2026-03-21T17:53:35.183190,4,0.6487,0.0587,0.6487,2.1593,0.8302,0.7454,0.3655,39
2026-03-21T17:53:35.183190,5,0.0637,0.0527,0.0637,1.7504,0.5097,-0.0618,0.5059,7
2026-03-21T17:53:35.253264,0,1.1237,1.1237,0.0177,3.1020,0.8685,0.1109,-0.8614,66
2026-03-21T17:53:35.253264,1,0.5952,0.0152,0.5952,2.8930,0.8241,0.7533,-0.3342,37
2026-03-21T17:53:35.253264,2,0.0955,0.0259,0.0955,2.2756,0.5983,0.5983,0.0051,10
2026-03-21T17:53:35.253264,3,0.6506,0.0129,0.6506,2.1412,0.8398,0.7473,0.3830,39
2026-03-21T17:53:35.253264,4,0.0527,0.0527,0.0514,1.7391,0.5101,-0.0620,0.5063,7
2026-03-21T17:53:35.324217,0,1.0924,1.0924,0.0187,3.1032,0.8670,0.1016,-0.8611,65
2026-03-21T17:53:35.324217,1,0.0670,0.0670,0.0423,3.0997,1.1309,0.7420,-0.8534,5
2026-03-21T17:53:35.324217,2,0.6202,0.0221,0.6202,2.9182,0.8278,0.7531,-0.3437,38
2026-03-21T17:53:35.324217,3,0.0966,0.0399,0.0966,2.2765,0.5992,0.5992,0.0049,10
2026-03-21T17:53:35.324217,4,0.6320,0.0124,0.6320,2.1412,0.8355,0.7474,0.3735,38
2026-03-21T17:53:35.324217,5,0.0618,0.0496,0.0618,1.7415,0.5107,-0.0618,0.5069,7
2026-03-21T17:53:35.392885,0,1.0948,1.0948,0.0180,3.1025,0.8666,0.1017,-0.8606,65
2026-03-21T17:53:35.392885,1,0.0675,0.0675,0.0452,3.1011,1.1321,0.7428,-0.8543,5
2026-03-21T17:53:35.392885,2,0.6182,0.0200,0.6182,2.9162,0.8287,0.7540,-0.3439,38
2026-03-21T17:53:35.392885,3,0.0971,0.0386,0.0971,2.2764,0.5994,0.5994,0.0051,10
2026-03-21T17:53:35.392885,4,0.6046,0.0110,0.6046,2.1413,0.8310,0.7471,0.3639,37
2026-03-21T17:53:35.392885,5,0.0398,0.0398,0.0335,1.7518,0.5026,-0.0654,0.4983,6
