timestamp,object_id,length,width,depth,height_above_baseline,distance,centroid_x,centroid_y,point_count
2026-03-21T04:21:51.461467,2,0.3703,0.3703,0.0714,0.0314,1.3315,0.4127,-1.2659,17
2026-03-21T04:21:51.461467,3,0.2343,0.2343,0.0831,0.0000,1.1359,-0.0384,1.1352,13
2026-03-21T04:21:51.461467,4,0.2689,0.2689,0.0682,0.0000,1.0448,-0.3150,0.9962,16
2026-03-21T04:21:51.530453,0,0.1942,0.1942,0.0632,0.0000,0.8150,-0.3190,-0.7500,15
2026-03-21T04:21:51.530453,1,0.1247,0.1247,0.0511,0.0000,1.0022,-0.0269,-1.0018,8
2026-03-21T04:21:51.530453,2,0.3033,0.3033,0.0513,0.0196,1.3318,0.4237,-1.2626,14
2026-03-21T04:21:51.530453,3,0.2355,0.2355,0.0779,0.0000,1.1373,-0.0385,1.1367,13
2026-03-21T04:21:51.530453,4,0.2851,0.2851,0.0872,0.0000,1.0458,-0.3064,0.9999,17
2026-03-21T04:21:51.599799,0,0.1947,0.1947,0.0687,0.0000,0.8142,-0.3186,-0.7493,15
2026-03-21T04:21:51.599799,1,0.1073,0.1073,0.0631,0.0000,1.0025,-0.0357,-1.0019,7
2026-03-21T04:21:51.599799,2,0.4211,0.4211,0.0757,0.0282,1.3347,0.4364,-1.2613,19
2026-03-21T04:21:51.599799,3,0.2347,0.2347,0.0868,0.0000,1.1363,-0.0384,1.1357,13
2026-03-21T04:21:51.599799,4,0.2708,0.2708,0.0649,0.0000,1.0442,-0.3149,0.9955,16
2026-03-21T04:21:51.670228,0,0.1949,0.1949,0.0688,0.0000,0.8155,-0.3191,-0.7505,15
2026-03-21T04:21:51.670228,1,0.1247,0.1247,0.0511,0.0000,1.0032,-0.0268,-1.0028,8
2026-03-21T04:21:51.670228,2,0.3995,0.3995,0.0701,0.0252,1.3380,0.4484,-1.2607,18
2026-03-21T04:21:51.670228,3,0.2344,0.2344,0.0761,0.0000,1.1364,-0.0384,1.1358,13
2026-03-21T04:21:51.670228,4,0.2865,0.2865,0.0866,0.0000,1.0458,-0.3064,1.0000,17
2026-03-21T04:21:51.738876,0,0.1944,0.1944,0.0651,0.0000,0.8152,-0.3190,-0.7502,15
2026-03-21T04:21:51.738876,1,0.0631,0.0631,0.0450,0.0000,0.1528,-0.0109,-0.1524,5
2026-03-21T04:21:51.738876,2,0.1273,0.1273,0.0694,0.0000,1.0107,-0.0450,-1.0097,8
2026-03-21T04:21:51.738876,3,0.3493,0.3493,0.0625,0.0252,1.3329,0.4242,-1.2636,16
2026-03-21T04:21:51.738876,4,0.0465,0.0465,0.0157,0.0000,1.3865,0.6510,-1.2242,3
2026-03-21T04:21:51.738876,5,0.2357,0.2357,0.0769,0.0000,1.1370,-0.0385,1.1364,13
2026-03-21T04:21:51.738876,6,0.2680,0.2680,0.0720,0.0000,1.0457,-0.3152,0.9971,16
2026-03-21T04:21:51.809466,0,0.2018,0.2018,0.0610,0.0000,0.8176,-0.3201,-0.7524,15
2026-03-21T04:21:51.809466,1,0.1072,0.1072,0.0551,0.0000,1.0045,-0.0357,-1.0039,7
2026-03-21T04:21:51.809466,2,0.2997,0.2997,0.0580,0.0282,1.3286,0.4002,-1.2668,14
2026-03-21T04:21:51.809466,3,0.1963,0.1963,0.0666,0.0000,1.1374,-0.0389,1.1368,11
2026-03-21T04:21:51.809466,4,0.2701,0.2701,0.0694,0.0000,1.0430,-0.3145,0.9945,16
2026-03-21T04:21:51.878633,0,0.1977,0.1977,0.0639,0.0000,0.8150,-0.3190,-0.7500,15
2026-03-21T04:21:51.878633,1,0.1273,0.1273,0.0702,0.0000,1.0114,-0.0451,-1.0104,8
2026-03-21T04:21:51.878633,2,0.3481,0.3481,0.0717,0.0255,1.3373,0.4477,-1.2602,16
2026-03-21T04:21:51.878633,3,0.2346,0.2346,0.0798,0.0000,1.1371,-0.0384,1.1365,13
2026-03-21T04:21:51.878633,4,0.2699,0.2699,0.0654,0.0000,1.0440,-0.3148,0.9954,16
2026-03-21T04:21:51.948392,0,0.1962,0.1962,0.0640,0.0000,0.8176,-0.3200,-0.7524,15
2026-03-21T04:21:51.948392,1,0.1247,0.1247,0.0491,0.0000,1.0031,-0.0269,-1.0027,8
2026-03-21T04:21:51.948392,2,0.2528,0.2528,0.0505,0.0245,1.3292,0.4003,-1.2676,12
2026-03-21T04:21:51.948392,3,0.2346,0.2346,0.0848,0.0000,1.1367,-0.0383,1.1361,13
